season,week,play_id,game_id,drive,posteam,defteam,home_team,home_team_score,away_team,away_team_score,score_differential,quarter,drive_start_time,play_type,play_desc,down,yds_to_go,pass_yards_gained,rush_yards_gained,drive_end_time,field_side,yard_line,pass,rush,punt,kickoff_play,incompletion,completion,touchdown_play,passing_touchdown,rushing_touchdown,receiving_touchdown,field_goal,field_goal_made,fumble,fumble_forced,punt_return_td,kickoff_return_td,kickoff_touchback,punt_downed,penalty,penalty_declined,penalty_accepted,no_play,extra_point_attempt,extra_point_made,extra_point_missed,first_down,first_down_pass,first_down_rush,third_down_failed,third_down_converted,fourth_down_attempt,fourth_down_failed,fourth_down_converted,sack,interception,kickoff_fair_catch,kickoff_out_of_bounds,kickoff_return,punt_fair_catch,punt_out_of_bound,punt_touchback,punt_blocked,punt_return,field_goal_blocked,extra_point_blocked,shotgun,no_huddle,change_of_poss,turnover_downs,end_of_half,first_by_penalty,first_by_yards,pass_attempt,pass_breakup,interception_return_touchdown,fumble_return_touchdown,safety,field_goal_return_touchdown,qb_hurry,rush_attempt,timeout,qb_kneel,completion_player_name,reception_player_name,passer_player_name,targeted_player_name,sack_taken_player_name,rusher_player_name,punter_player_name,punt_returner_player_name,kickoff_player_name,kickoff_returner_player_name,field_goal_player_name,penalty_play_text,extra_point_player_name,sack_player_name,sack_player_name_2,solo_sack_player_name,half_sack_player_name_1,half_sack_player_name_2,interception_thrown_player_name,interception_player_name,pass_breakup_player_name,qb_hurry_player_name,tackle_player_name,tackle_player_name_2,solo_tackle_player_name,assissted_tackle_player_name,assissted_tackle_player_name_2,fumble_recovered_player_name,timeout_team,punt_block_player_name,field_goal_block_player_name,field_goal_returner_player_name,touchdown_player_name,completion_yds,reception_yds,rushing_yds,field_goal_yds,punt_yds,punt_returner_yds,kickoff_yds,kickoff_returner_yds,sack_yds,penalty_yds,drive_length,drive_number_plays,drive_yds,touchdown_player,game_half,drive_start_quarter,drive_start,ball_on,drive_end_quarter,drive_end,end_on,time_of_possession,redzone,success,def_success,stuffed_run,position_passer_player,position_completion_player,position_incompletion_player,position_sack_taken_player,position_interception_thrown_player,position_reception_player,position_targeted_player,position_rusher_player,position_touchdown_player,position_solo_sack_player,position_half_sack_player,position_half_sack_player_name,position_interception_player,position_pass_breakup_player
2024,1,50,MHU_DSU_2024,7,Mars Hill,Delta St.,MHU,0,DSU,3,-3,2,14:46,pass,"Shotgun Martin,JR pass complete short left to Gullette,Jon caught at MHU45, for 8 yards to the DSU46 (Windham,Marlon), 1ST DOWN.",3,6,8,NA,10:56,MHU,46,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,JR Martin,Jon Gullette,JR Martin,Jon Gullette,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marlon Windham,NA,Marlon Windham,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA,NA,NA,NA,NA,NA,NA,03:50,8,26,NA,1st,2,kickoff,MHU31,2,punt,DSU43,3:50,0,0,0,0,QB,QB,NA,NA,NA,RB,RB,NA,NA,NA,NA,NA,NA,NA
2024,1,51,MHU_DSU_2024,7,Mars Hill,Delta St.,MHU,0,DSU,3,-3,2,14:46,pass,"Shotgun Martin,JR pass incomplete deep left to Laurent,Malik thrown to DSU25 broken up by Holsey,Tye.",1,10,NA,NA,10:56,DSU,46,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,NA,JR Martin,Malik Laurent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tye Holsey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03:50,8,26,NA,1st,2,kickoff,MHU31,2,punt,DSU43,3:50,0,0,0,0,QB,NA,QB,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,DB
2024,1,52,MHU_DSU_2024,7,Mars Hill,Delta St.,MHU,0,DSU,3,-3,2,14:46,pass,"Shotgun Martin,JR sacked for loss of 0 yards to the DSU46 (Bridges,Tylenn).",2,10,NA,NA,10:56,DSU,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,JR Martin,NA,JR Martin,NA,NA,NA,NA,NA,NA,NA,NA,"Bridges,Tylenn",NA,Tylenn Bridges,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,03:50,8,26,NA,1st,2,kickoff,MHU31,2,punt,DSU43,3:50,0,0,0,0,QB,NA,NA,QB,NA,NA,NA,NA,NA,DL,NA,NA,NA,NA
2024,1,53,MHU_DSU_2024,7,Mars Hill,Delta St.,MHU,0,DSU,3,-3,2,14:46,rush,"Shotgun Martin,JR rush left for 3 yards gain to the DSU43 (Martin,Mario; Hudson,JJ).",3,10,NA,3,10:56,DSU,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,JR Martin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mario Martin,JJ Hudson,NA,Mario Martin,JJ Hudson,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,03:50,8,26,NA,1st,2,kickoff,MHU31,2,punt,DSU43,3:50,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,QB,NA,NA,NA,NA,NA,NA
2024,1,54,MHU_DSU_2024,7,Mars Hill,Delta St.,MHU,0,DSU,3,-3,2,14:46,punt,"Bridges,Hunter punt 38 yards to the DSU05, TURNOVER ON DOWNS.",4,7,NA,NA,10:56,DSU,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,Hunter Bridges,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,03:50,8,26,NA,1st,2,kickoff,MHU31,2,punt,DSU43,3:50,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,55,MHU_DSU_2024,7,Delta St.,Mars Hill,MHU,0,DSU,3,-3,2,14:46,rush,"No Huddle-Shotgun Hoffman,Tamaj rush middle for 0 yards to the DSU05 (Hicks,Jaidyn; Barnett,Russell).",1,10,NA,0,10:56,DSU,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,Tamaj Hoffman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jaidyn Hicks,Russell Barnett,NA,Jaidyn Hicks,Russell Barnett,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,03:50,8,26,NA,1st,2,kickoff,MHU31,2,punt,DSU43,3:50,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,RB,NA,NA,NA,NA,NA,NA
2024,1,56,MHU_DSU_2024,8,Delta St.,Mars Hill,MHU,0,DSU,3,-3,2,10:56,pass,"No Huddle-Shotgun Kirk,Cole pass incomplete short right to Crowell,Ty thrown to DSU15.",2,10,NA,NA,8:40,DSU,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,Cole Kirk,Ty Crowell,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,02:16,6,14,NA,1st,2,punt,DSU5,2,punt,DSU19,2:16,0,0,0,0,QB,NA,QB,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA
2024,1,57,MHU_DSU_2024,8,Delta St.,Mars Hill,MHU,0,DSU,3,-3,2,10:56,no_play,"PENALTY DSU False Start (Campbell,Gavin) 2 yards from DSU05 to DSU03. NO PLAY.",3,10,NA,NA,8:40,DSU,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PENALTY DSU False Start (Campbell,Gavin) 2 yards from DSU05 to DSU03. NO PLAY.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,02:16,6,14,NA,1st,2,punt,DSU5,2,punt,DSU19,2:16,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,58,MHU_DSU_2024,8,Delta St.,Mars Hill,MHU,0,DSU,3,-3,2,10:56,rush,"No Huddle-Shotgun Kirk,Cole rush middle for 19 yards gain to the DSU22 (Fitzpatrick,Dexter), 1ST DOWN.",3,12,NA,19,8:40,DSU,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,Cole Kirk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dexter Fitzpatrick,NA,Dexter Fitzpatrick,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,02:16,6,14,NA,1st,2,punt,DSU5,2,punt,DSU19,2:16,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,QB,NA,NA,NA,NA,NA,NA
2024,1,59,MHU_DSU_2024,8,Delta St.,Mars Hill,MHU,0,DSU,3,-3,2,10:56,rush,"No Huddle-Shotgun Hoffman,Tamaj rush middle for 6 yards gain to the DSU28 (Brown,Ezekiel; Reid,Steven).",1,10,NA,6,8:40,DSU,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,Tamaj Hoffman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ezekiel Brown,Steven Reid,NA,Ezekiel Brown,Steven Reid,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,02:16,6,14,NA,1st,2,punt,DSU5,2,punt,DSU19,2:16,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,RB,NA,NA,NA,NA,NA,NA
2024,1,60,MHU_DSU_2024,8,Delta St.,Mars Hill,MHU,0,DSU,3,-3,2,10:56,no_play,"PENALTY DSU False Start (Brown,Jaelon) 5 yards from DSU28 to DSU23. NO PLAY.",2,4,NA,NA,8:40,DSU,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PENALTY DSU False Start (Brown,Jaelon) 5 yards from DSU28 to DSU23. NO PLAY.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,02:16,6,14,NA,1st,2,punt,DSU5,2,punt,DSU19,2:16,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,61,MHU_DSU_2024,8,Delta St.,Mars Hill,MHU,0,DSU,3,-3,2,10:56,pass,"No Huddle-Shotgun Kirk,Cole pass incomplete deep left to Hopson,Myles thrown to MHU45 PENALTY DSU Pass Interference declined.",2,9,NA,NA,8:40,DSU,23,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,Cole Kirk,Myles Hopson,NA,NA,NA,NA,NA,NA,NA,PENALTY DSU Pass Interference declined.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,02:16,6,14,NA,1st,2,punt,DSU5,2,punt,DSU19,2:16,0,0,0,0,QB,NA,QB,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA
2024,1,62,MHU_DSU_2024,8,Delta St.,Mars Hill,MHU,0,DSU,3,-3,2,10:56,pass,"No Huddle-Shotgun Kirk,Cole pass complete short right to Hoffman,Tamaj caught at DSU17, for 4 yards loss to the DSU19 (Fitzpatrick,Dexter; Reid,Steven).",3,9,-4,NA,8:40,DSU,23,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Cole Kirk,Tamaj Hoffman,Cole Kirk,Tamaj Hoffman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dexter Fitzpatrick,Steven Reid,NA,Dexter Fitzpatrick,Steven Reid,NA,NA,NA,NA,NA,NA,-4,-4,NA,NA,NA,NA,NA,NA,NA,NA,02:16,6,14,NA,1st,2,punt,DSU5,2,punt,DSU19,2:16,0,0,0,0,QB,QB,NA,NA,NA,RB,RB,NA,NA,NA,NA,NA,NA,NA
2024,1,63,MHU_DSU_2024,8,Delta St.,Mars Hill,MHU,0,DSU,3,-3,2,10:56,punt,"Burleson,Parker punt 46 yards to the MHU35 fair catch by Jean-Baptiste,Izaiah at MHU35 PENALTY MHU Offside declined.",4,13,NA,NA,8:40,DSU,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,Parker Burleson,Izaiah Jean-Baptiste,NA,NA,NA,PENALTY MHU Offside declined.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,02:16,6,14,NA,1st,2,punt,DSU5,2,punt,DSU19,2:16,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,64,MHU_DSU_2024,8,Mars Hill,Delta St.,MHU,0,DSU,3,-3,2,10:56,rush,"Shotgun Gullette,Jon rush middle for 4 yards gain to the MHU39 (Bridges,Tylenn; Carter,William).",1,10,NA,4,8:40,MHU,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,Jon Gullette,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tylenn Bridges,William Carter,NA,Tylenn Bridges,William Carter,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,02:16,6,14,NA,1st,2,punt,DSU5,2,punt,DSU19,2:16,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,RB,NA,NA,NA,NA,NA,NA
2024,1,65,MHU_DSU_2024,9,Mars Hill,Delta St.,MHU,0,DSU,3,-3,2,08:40,pass,"Shotgun Martin,JR sacked for loss of 9 yards to the MHU30 (Taylor,Ahmir, Martin,Mario).",2,6,NA,NA,7:07,MHU,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,JR Martin,NA,JR Martin,NA,NA,NA,NA,NA,NA,NA,NA,"Taylor,Ahmir, Martin,Mario","Martin,Mario",NA,Ahmir Taylor,Mario Martin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,01:33,3,-5,NA,1st,2,punt,MHU35,2,punt,MHU30,1:33,0,0,0,0,QB,NA,NA,QB,NA,NA,NA,NA,NA,NA,DL,LB,NA,NA
2024,1,66,MHU_DSU_2024,9,Mars Hill,Delta St.,MHU,0,DSU,3,-3,2,08:40,pass,"Shotgun Martin,JR pass incomplete deep right to Jean-Baptiste,Izaiah thrown to DSU40 broken up by McFarland,Jarius.",3,15,NA,NA,7:07,MHU,30,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,NA,JR Martin,Izaiah Jean-Baptiste,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jarius McFarland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01:33,3,-5,NA,1st,2,punt,MHU35,2,punt,MHU30,1:33,0,0,0,0,QB,NA,QB,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,DB
2024,1,67,MHU_DSU_2024,9,Mars Hill,Delta St.,MHU,0,DSU,3,-3,2,08:40,punt,"Bridges,Hunter punt 47 yards to the DSU23 Doss,Taylon return for loss of 1 yard to the DSU22 (Benjamin,Julius).",4,15,NA,NA,7:07,MHU,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,Hunter Bridges,Taylon Doss,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Julius Benjamin,NA,Julius Benjamin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,-1,NA,NA,NA,NA,01:33,3,-5,NA,1st,2,punt,MHU35,2,punt,MHU30,1:33,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,68,MHU_DSU_2024,9,Delta St.,Mars Hill,MHU,0,DSU,3,-3,2,08:40,pass,"No Huddle-Shotgun Kirk,Cole pass complete short right to Lemay,Neno caught at DSU21, for 0 yards to the DSU22 (Haynes,Kobe).",1,10,0,NA,7:07,DSU,22,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Cole Kirk,Neno Lemay,Cole Kirk,Neno Lemay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kobe Haynes,NA,Kobe Haynes,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,01:33,3,-5,NA,1st,2,punt,MHU35,2,punt,MHU30,1:33,0,0,0,0,QB,QB,NA,NA,NA,WR,WR,NA,NA,NA,NA,NA,NA,NA
2024,1,69,MHU_DSU_2024,10,Delta St.,Mars Hill,MHU,0,DSU,10,-10,2,07:07,rush,"No Huddle-Shotgun Kirk,Cole rush middle for 3 yards gain to the DSU25 (Lewis,Boris).",2,10,NA,3,5:12,DSU,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,Cole Kirk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boris Lewis,NA,Boris Lewis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,01:55,7,78,NA,1st,2,punt,DSU22,2,touchdown,,1:55,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,QB,NA,NA,NA,NA,NA,NA
2024,1,70,MHU_DSU_2024,10,Delta St.,Mars Hill,MHU,0,DSU,10,-10,2,07:07,pass,"No Huddle-Shotgun Kirk,Cole pass complete deep middle to Lemay,Neno caught at DSU47, for 30 yards to the MHU45 (Williams,Lovelle), 1ST DOWN, PENALTY MHU Holding declined.",3,7,30,NA,5:12,DSU,25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Cole Kirk,Neno Lemay,Cole Kirk,Neno Lemay,NA,NA,NA,NA,NA,NA,NA,PENALTY MHU Holding declined.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lovelle Williams,NA,Lovelle Williams,NA,NA,NA,NA,NA,NA,NA,NA,30,30,NA,NA,NA,NA,NA,NA,NA,NA,01:55,7,78,NA,1st,2,punt,DSU22,2,touchdown,,1:55,1,0,0,0,QB,QB,NA,NA,NA,WR,WR,NA,NA,NA,NA,NA,NA,NA
2024,1,71,MHU_DSU_2024,10,Delta St.,Mars Hill,MHU,0,DSU,10,-10,2,07:07,pass,"No Huddle-Shotgun Kirk,Cole pass complete deep right to Carley,Michael caught at MHU25, for 27 yards to the MHU18 (Williams,Lovelle), 1ST DOWN.",1,10,27,NA,5:12,MHU,45,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Cole Kirk,Michael Carley,Cole Kirk,Michael Carley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lovelle Williams,NA,Lovelle Williams,NA,NA,NA,NA,NA,NA,NA,NA,27,27,NA,NA,NA,NA,NA,NA,NA,NA,01:55,7,78,NA,1st,2,punt,DSU22,2,touchdown,,1:55,1,1,1,0,QB,QB,NA,NA,NA,WR,WR,NA,NA,NA,NA,NA,NA,NA
2024,1,72,MHU_DSU_2024,10,Delta St.,Mars Hill,MHU,0,DSU,10,-10,2,07:07,rush,"No Huddle-Shotgun Farrar,Qualon rush middle for 16 yards gain to the MHU02 (Haynes,Kobe), 1ST DOWN.",1,10,NA,16,5:12,MHU,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,Qualon Farrar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kobe Haynes,NA,Kobe Haynes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,01:55,7,78,NA,1st,2,punt,DSU22,2,touchdown,,1:55,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,RB,NA,NA,NA,NA,NA,NA
2024,1,73,MHU_DSU_2024,10,Delta St.,Mars Hill,MHU,0,DSU,10,-10,2,07:07,pass,"No Huddle-Shotgun Kirk,Cole pass incomplete short right to Rearden,Curtis thrown to MHU00 broken up by Rankin,Tristan.",1,2,NA,NA,5:12,MHU,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,NA,Cole Kirk,Curtis Rearden,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tristan Rankin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01:55,7,78,NA,1st,2,punt,DSU22,2,touchdown,,1:55,1,0,0,0,QB,NA,QB,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,DB
2024,1,74,MHU_DSU_2024,10,Delta St.,Mars Hill,MHU,0,DSU,10,-10,2,07:07,rush,"No Huddle-Shotgun Farrar,Qualon rush middle for 2 yards gain to the MHU00 TOUCHDOWN, clock 05:12.",2,2,NA,2,5:12,MHU,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,Qualon Farrar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Qualon Farrar,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,01:55,7,78,Qualon Farrar,1st,2,punt,DSU22,2,touchdown,,1:55,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,RB,RB,NA,NA,NA,NA,NA
